22-Feb-2018 18:10:12.410 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
22-Feb-2018 18:10:12.502 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
22-Feb-2018 18:10:12.878 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
22-Feb-2018 18:10:12.878 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=Joel, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [Suiterus-hris]
22-Feb-2018 18:10:12.879 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match
22-Feb-2018 18:10:12.879 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Found no matching persistence units
22-Feb-2018 18:58:28.564 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
22-Feb-2018 18:58:28.618 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
22-Feb-2018 18:58:28.701 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
22-Feb-2018 18:58:28.702 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=Joel, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [Suiterus-hris]
22-Feb-2018 18:58:28.702 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match
22-Feb-2018 18:58:28.702 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Found no matching persistence units
22-Feb-2018 18:58:50.273 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
22-Feb-2018 18:58:50.333 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
22-Feb-2018 18:58:50.437 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
22-Feb-2018 18:58:50.438 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=Joel, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [Suiterus-hris]
22-Feb-2018 18:58:50.439 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match
22-Feb-2018 18:58:50.439 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Found no matching persistence units
22-Feb-2018 18:59:32.204 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
22-Feb-2018 18:59:32.261 [main] DEBUG o.h.b.r.c.i.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
22-Feb-2018 18:59:32.372 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
22-Feb-2018 18:59:32.372 [main] DEBUG o.h.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=Joel, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [Joel]
22-Feb-2018 18:59:32.374 [main] DEBUG o.h.jpa.boot.spi.ProviderChecker - Persistence-unit [Joel] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
22-Feb-2018 18:59:32.382 [main] DEBUG o.h.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: Joel
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/joel/Documents/book-store/book-store-services/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.c3p0.testConnectionOnCheckin: true
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/book_store?u‌seSSL=false;
		javax.persistence.jdbc.password: P@ssword
		hibernate.c3p0.idle_test_period: 3600
		hibernate.c3p0.maxConnectionAge: 10
		hibernate.show_sql: true
		hibernate.c3p0.max_statements: 100
		hibernate.c3p0.timeout: 30
		hibernate.c3p0.contextClassLoaderSource: library
		hibernate.c3p0.idleConnectionTestPeriod: 1800
		hibernate.c3p0.maxPoolSize: 200
		hibernate.c3p0.maxIdleTimeExcessConnections: 300
		hibernate.c3p0.privilegeSpawnedThreads: true
		hibernate.c3p0.acquireRetryAttempts: 0
		hibernate.c3p0.acquireRetryDelay: 3000
		hibernate.c3p0.min_size: 20
		hibernate.format_sql: true
		javax.persistence.jdbc.user: hris
		hibernate.c3p0.initialPoolSize: 10
		hibernate.c3p0.maxStatements: 50
		hibernate.connection.isolation: 2
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		hibernate.cache.provider_class: org.hibernate.cache.NoCacheProvider
		hibernate.c3p0.max_size: 200
		statementCacheNumDeferredCloseThreads: 1
		hibernate.c3p0.minPoolSize: 5
		hibernate.dialect: org.hibernate.dialect.MySQLDialect]
22-Feb-2018 18:59:32.395 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
22-Feb-2018 18:59:32.398 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
22-Feb-2018 18:59:32.403 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
22-Feb-2018 18:59:32.403 [main] DEBUG o.h.i.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
22-Feb-2018 18:59:32.489 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.1.0.Final}
22-Feb-2018 18:59:32.492 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
22-Feb-2018 18:59:32.495 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
22-Feb-2018 18:59:32.514 [main] DEBUG o.h.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
22-Feb-2018 18:59:32.586 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
22-Feb-2018 18:59:32.603 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
22-Feb-2018 18:59:32.797 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2f177a4b
22-Feb-2018 18:59:32.798 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2f177a4b
22-Feb-2018 18:59:32.798 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@2f177a4b
22-Feb-2018 18:59:32.800 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@15b204a1
22-Feb-2018 18:59:32.802 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@47542153
22-Feb-2018 18:59:32.804 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@309e345f
22-Feb-2018 18:59:32.807 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6b26e945
22-Feb-2018 18:59:32.807 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6b26e945
22-Feb-2018 18:59:32.807 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6b26e945
22-Feb-2018 18:59:32.809 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@3c9d0b9d
22-Feb-2018 18:59:32.810 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@3c9d0b9d
22-Feb-2018 18:59:32.810 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@3c9d0b9d
22-Feb-2018 18:59:32.813 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@163e4e87
22-Feb-2018 18:59:32.813 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@163e4e87
22-Feb-2018 18:59:32.814 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@163e4e87
22-Feb-2018 18:59:32.816 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5276e6b0
22-Feb-2018 18:59:32.816 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@5276e6b0
22-Feb-2018 18:59:32.817 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5276e6b0
22-Feb-2018 18:59:32.819 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1ffe63b9
22-Feb-2018 18:59:32.820 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1ffe63b9
22-Feb-2018 18:59:32.820 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1ffe63b9
22-Feb-2018 18:59:32.823 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6d2a209c
22-Feb-2018 18:59:32.823 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6d2a209c
22-Feb-2018 18:59:32.823 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6d2a209c
22-Feb-2018 18:59:32.826 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@778d1062
22-Feb-2018 18:59:32.826 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@778d1062
22-Feb-2018 18:59:32.827 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@778d1062
22-Feb-2018 18:59:32.830 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1f3f4916
22-Feb-2018 18:59:32.831 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1f3f4916
22-Feb-2018 18:59:32.834 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@20d28811
22-Feb-2018 18:59:32.835 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@20d28811
22-Feb-2018 18:59:32.837 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@7adda9cc
22-Feb-2018 18:59:32.838 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@7adda9cc
22-Feb-2018 18:59:32.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@65466a6a
22-Feb-2018 18:59:32.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4386f16
22-Feb-2018 18:59:32.844 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@7f552bd3
